item_id,order_id,drug_id,quantity,unit_price,line_total
16317,6321,22,3,235.99,707.97
16318,6321,3,1,28.16,28.16
16319,6321,41,3,52.44,157.32
16320,6322,25,3,28.86,86.58
16321,6322,16,2,403.52,807.04
16322,6322,31,3,175.72,527.16
16323,6322,48,4,102.53,410.12
16324,6322,1,4,11.63,46.52
16325,6323,51,1,38.05,38.05
16326,6324,29,3,37.57,112.71000000000001
16327,6324,41,3,52.01,156.03
16328,6325,22,3,210.87,632.61
16329,6325,54,2,21.66,43.32
16330,6325,44,3,72.47,217.41
16331,6325,4,4,48.32,193.28
16332,6326,20,1,14.52,14.52
16333,6327,39,2,33.74,67.48
16334,6327,47,4,45.28,181.12
16335,6327,53,4,43.55,174.2
16336,6328,9,2,55.03,110.06
16337,6328,14,3,36.46,109.38
16338,6328,5,1,38.01,38.01
16339,6328,22,1,228.34,228.34
16340,6329,38,4,77.07,308.28
16341,6329,11,3,41.43,124.28999999999999
16342,6330,17,3,147.03,441.09000000000003
16343,6331,15,3,52.9,158.7
16344,6331,13,2,49.09,98.18
16345,6331,35,4,16.06,64.24
16346,6332,50,1,15.77,15.77
16347,6332,3,2,30.56,61.12
16348,6333,38,3,76.59,229.77
16349,6333,46,4,53.76,215.04
16350,6334,24,2,21.87,43.74
16351,6334,34,2,33.57,67.14
16352,6334,15,1,51.59,51.59
16353,6335,55,1,28.68,28.68
16354,6336,48,3,94.04,282.12
16355,6336,49,2,24.82,49.64
16356,6336,5,3,38.78,116.34
16357,6336,39,3,32.66,97.97999999999999
16358,6336,10,1,18.24,18.24
16359,6337,2,2,83.17,166.34
16360,6337,33,1,48.23,48.23
16361,6337,38,4,78.17,312.68
16362,6337,31,2,173.45,346.9
16363,6337,41,2,48.93,97.86
16364,6338,40,2,19.49,38.98
16365,6339,7,2,15.59,31.18
16366,6339,33,4,43.78,175.12
16367,6339,14,3,35.3,105.89999999999999
16368,6340,47,1,47.64,47.64
16369,6341,18,2,72.55,145.1
16370,6341,11,4,42.56,170.24
16371,6341,42,1,62.81,62.81
16372,6342,15,2,55.95,111.9
16373,6343,10,4,18.53,74.12
16374,6344,29,2,35.09,70.18
16375,6345,27,3,22.55,67.65
16376,6345,45,1,66.87,66.87
16377,6345,32,2,17.83,35.66
16378,6345,31,1,173.67,173.67
16379,6346,4,2,43.37,86.74
16380,6347,23,2,102.44,204.88
16381,6347,27,4,23.42,93.68
16382,6347,1,4,12.03,48.12
16383,6348,13,1,49.33,49.33
16384,6349,29,2,34.17,68.34
16385,6349,8,2,129.89,259.78
16386,6349,28,3,62.31,186.93
16387,6350,33,3,47.43,142.29
16388,6351,51,2,38.45,76.9
16389,6351,13,2,51.0,102.0
16390,6351,16,1,382.02,382.02
16391,6351,49,4,27.18,108.72
16392,6351,26,2,18.33,36.66
16393,6352,16,4,372.96,1491.84
16394,6352,52,2,23.3,46.6
16395,6353,2,3,81.79,245.37
16396,6353,17,2,143.3,286.6
16397,6353,11,2,40.85,81.7
16398,6354,49,1,26.24,26.24
16399,6354,26,2,17.22,34.44
16400,6354,51,2,38.77,77.54
16401,6355,10,2,17.68,35.36
16402,6355,15,1,53.76,53.76
16403,6355,42,1,70.31,70.31
16404,6355,27,3,20.94,62.82000000000001
16405,6355,51,4,36.7,146.8
16406,6356,29,1,37.42,37.42
16407,6356,10,2,17.56,35.12
16408,6356,50,1,14.5,14.5
16409,6357,32,1,19.14,19.14
16410,6357,9,2,59.65,119.3
16411,6357,34,1,33.23,33.23
16412,6357,53,3,40.4,121.19999999999999
16413,6357,26,2,19.5,39.0
16414,6358,32,3,19.67,59.010000000000005
16415,6359,7,3,14.48,43.44
16416,6359,20,3,13.86,41.58
16417,6359,55,2,31.87,63.74
16418,6359,37,2,57.65,115.3
16419,6360,28,1,63.16,63.16
16420,6361,48,3,97.12,291.36
16421,6362,21,3,81.1,243.29999999999998
16422,6362,24,3,19.22,57.66
16423,6363,41,4,51.74,206.96
16424,6363,36,3,30.62,91.86
16425,6364,20,3,15.23,45.69
16426,6364,50,4,15.51,62.04
16427,6364,16,3,383.51,1150.53
16428,6365,16,4,365.19,1460.76
16429,6365,8,3,118.69,356.07
16430,6366,21,3,87.62,262.86
16431,6367,15,2,51.16,102.32
16432,6367,30,1,101.02,101.02
16433,6368,17,4,140.35,561.4
16434,6368,23,2,97.74,195.48
16435,6368,37,2,52.78,105.56
16436,6369,15,1,50.48,50.48
16437,6369,32,4,19.17,76.68
16438,6369,37,4,56.16,224.64
16439,6370,9,3,56.47,169.41
16440,6370,37,4,54.56,218.24
16441,6371,20,2,14.94,29.88
16442,6371,17,3,146.79,440.37
16443,6371,5,4,41.21,164.84
16444,6371,36,3,29.27,87.81
16445,6371,12,2,68.62,137.24
16446,6372,49,2,24.59,49.18
16447,6372,12,1,63.2,63.2
16448,6372,4,2,47.76,95.52
16449,6373,51,1,39.13,39.13
16450,6373,53,4,40.86,163.44
16451,6373,43,1,93.71,93.71
16452,6373,31,3,176.58,529.74
16453,6374,19,2,17.52,35.04
16454,6374,5,1,41.49,41.49
16455,6375,13,4,51.25,205.0
16456,6375,17,4,150.13,600.52
16457,6375,15,3,56.08,168.24
16458,6376,49,1,26.35,26.35
16459,6376,36,1,30.62,30.62
16460,6377,7,2,15.39,30.78
16461,6377,49,4,23.9,95.6
16462,6377,47,2,42.9,85.8
16463,6378,4,4,46.27,185.08
16464,6378,1,4,12.04,48.16
16465,6378,41,2,49.24,98.48
16466,6378,11,4,44.5,178.0
16467,6379,35,1,14.5,14.5
16468,6379,32,3,19.48,58.44
16469,6379,25,1,27.42,27.42
16470,6380,27,2,23.6,47.2
16471,6380,53,2,41.53,83.06
16472,6380,39,4,30.51,122.04
16473,6381,16,4,411.45,1645.8
16474,6381,51,3,37.91,113.72999999999999
16475,6381,34,4,34.25,137.0
16476,6382,42,1,70.55,70.55
16477,6382,12,1,66.4,66.4
16478,6382,21,2,86.37,172.74
16479,6382,35,1,15.75,15.75
16480,6383,12,3,63.8,191.39999999999998
16481,6383,6,1,24.04,24.04
16482,6384,45,1,70.1,70.1
16483,6384,7,1,14.59,14.59
16484,6384,3,4,27.29,109.16
16485,6385,11,2,41.41,82.82
16486,6385,29,4,35.53,142.12
16487,6385,33,3,43.64,130.92000000000002
16488,6385,17,1,142.45,142.45
16489,6386,20,4,13.6,54.4
16490,6386,5,3,40.99,122.97
16491,6386,13,1,46.4,46.4
16492,6387,12,4,67.09,268.36
16493,6387,2,2,83.23,166.46
16494,6388,7,2,15.93,31.86
16495,6388,19,2,19.72,39.44
16496,6388,51,4,40.65,162.6
16497,6388,30,1,103.45,103.45
16498,6388,5,1,40.78,40.78
16499,6389,16,3,408.35,1225.0500000000002
16500,6389,48,1,91.28,91.28
16501,6389,35,2,15.5,31.0
16502,6390,51,3,40.44,121.32
16503,6390,36,4,29.19,116.76
16504,6390,29,1,37.32,37.32
16505,6390,26,1,19.17,19.17
16506,6390,48,4,98.88,395.52
16507,6391,10,4,18.46,73.84
16508,6392,21,4,93.3,373.2
16509,6393,27,1,21.18,21.18
16510,6393,4,3,48.7,146.10000000000002
16511,6393,53,2,46.03,92.06
16512,6394,17,4,145.93,583.72
16513,6395,22,1,229.61,229.61
16514,6395,39,3,30.91,92.73
16515,6395,50,2,15.77,31.54
16516,6395,24,2,20.39,40.78
16517,6396,36,1,28.29,28.29
16518,6397,51,4,36.13,144.52
16519,6397,16,3,371.78,1115.34
16520,6397,22,1,218.96,218.96
16521,6397,36,4,29.19,116.76
16522,6397,55,1,31.47,31.47
16523,6398,48,4,91.07,364.28
16524,6398,36,2,28.14,56.28
16525,6399,22,2,229.5,459.0
16526,6399,9,4,59.74,238.96
16527,6399,13,4,46.09,184.36
16528,6400,15,1,56.14,56.14
16529,6400,42,3,66.73,200.19
16530,6401,15,1,53.3,53.3
16531,6401,14,3,33.81,101.43
16532,6401,3,1,29.14,29.14
16533,6402,15,2,55.5,111.0
16534,6402,19,2,18.33,36.66
16535,6403,14,2,36.47,72.94
16536,6404,51,1,39.79,39.79
16537,6404,29,3,33.94,101.82
16538,6405,4,1,46.37,46.37
16539,6405,18,1,70.51,70.51
16540,6405,9,2,56.07,112.14
16541,6406,4,3,45.76,137.28
16542,6406,9,4,55.47,221.88
16543,6406,15,3,56.56,169.68
16544,6406,5,1,37.47,37.47
16545,6407,4,3,43.08,129.24
16546,6407,47,3,48.14,144.42000000000002
16547,6407,22,1,231.14,231.14
16548,6407,32,1,17.48,17.48
16549,6408,16,2,413.74,827.48
16550,6408,27,3,21.39,64.17
16551,6409,42,4,68.1,272.4
16552,6409,6,3,22.32,66.96000000000001
16553,6409,52,1,21.97,21.97
16554,6410,51,3,36.81,110.43
16555,6410,45,4,68.22,272.88
16556,6410,38,4,75.87,303.48
16557,6410,30,2,102.91,205.82
16558,6411,19,2,17.26,34.52
16559,6411,54,3,21.44,64.32000000000001
16560,6411,52,1,23.58,23.58
16561,6412,13,3,47.41,142.23
16562,6412,39,2,33.77,67.54
16563,6412,49,1,25.89,25.89
16564,6412,47,3,47.67,143.01
16565,6413,5,4,36.15,144.6
16566,6414,41,3,47.01,141.03
16567,6414,34,2,32.37,64.74
16568,6414,54,2,21.98,43.96
16569,6415,3,1,27.26,27.26
16570,6416,4,4,47.83,191.32
16571,6416,18,1,76.94,76.94
16572,6417,15,1,52.56,52.56
16573,6417,47,1,44.29,44.29
16574,6418,5,2,39.38,78.76
16575,6418,46,2,60.1,120.2
16576,6419,44,3,75.68,227.04000000000002
16577,6420,52,1,21.13,21.13
16578,6421,32,3,18.32,54.96
16579,6421,17,1,138.47,138.47
16580,6422,4,1,47.21,47.21
16581,6423,14,1,36.26,36.26
16582,6423,22,1,210.66,210.66
16583,6424,13,1,51.07,51.07
16584,6424,40,3,19.42,58.260000000000005
16585,6425,26,4,17.87,71.48
16586,6425,27,3,23.72,71.16
16587,6425,35,3,16.35,49.050000000000004
16588,6426,43,3,88.59,265.77
16589,6427,22,2,215.15,430.3
16590,6427,3,3,30.51,91.53
16591,6428,36,2,27.43,54.86
16592,6428,13,1,46.0,46.0
16593,6429,7,1,14.45,14.45
16594,6429,51,2,41.35,82.7
16595,6429,9,3,55.09,165.27
16596,6430,54,4,21.69,86.76
16597,6430,23,4,92.5,370.0
16598,6431,28,4,62.28,249.12
16599,6431,33,3,47.06,141.18
16600,6431,34,4,31.48,125.92
16601,6432,52,4,21.67,86.68
16602,6433,36,2,27.77,55.54
16603,6434,46,4,56.24,224.96
16604,6434,10,2,19.0,38.0
16605,6434,14,3,36.35,109.05000000000001
16606,6434,41,4,45.96,183.84
16607,6434,31,2,197.22,394.44
16608,6435,49,4,24.31,97.24
16609,6435,1,2,12.32,24.64
16610,6435,6,2,22.06,44.12
16611,6436,30,1,93.55,93.55
16612,6437,48,3,104.13,312.39
16613,6438,18,4,71.33,285.32
16614,6438,4,2,47.47,94.94
16615,6438,11,3,43.53,130.59
16616,6438,31,1,194.68,194.68
16617,6439,11,1,43.3,43.3
16618,6440,23,4,91.75,367.0
16619,6440,48,1,93.55,93.55
16620,6440,26,1,17.76,17.76
16621,6441,54,3,21.98,65.94
16622,6441,16,1,407.8,407.8
16623,6441,33,2,45.86,91.72
16624,6442,27,1,23.17,23.17
16625,6442,43,3,91.7,275.1
16626,6442,32,2,17.66,35.32
16627,6442,17,2,147.46,294.92
16628,6443,53,1,40.36,40.36
16629,6443,4,2,44.11,88.22
16630,6443,28,1,62.0,62.0
16631,6444,8,3,118.79,356.37
16632,6444,44,2,69.75,139.5
16633,6444,19,2,17.17,34.34
16634,6444,38,3,69.85,209.54999999999998
16635,6444,53,1,41.49,41.49
16636,6445,22,4,217.22,868.88
16637,6446,49,3,24.35,73.05000000000001
16638,6447,37,1,59.96,59.96
16639,6447,36,1,30.78,30.78
16640,6447,22,4,212.84,851.36
16641,6447,24,4,19.07,76.28
16642,6448,4,1,43.08,43.08
16643,6448,37,4,60.26,241.04
16644,6449,29,4,36.35,145.4
16645,6449,32,3,19.62,58.86
16646,6450,2,1,81.57,81.57
16647,6450,34,4,33.65,134.6
16648,6450,42,4,62.64,250.56
16649,6451,42,4,64.55,258.2
16650,6451,40,3,18.55,55.650000000000006
16651,6451,1,4,12.3,49.2
16652,6451,34,1,31.65,31.65
16653,6451,20,2,14.34,28.68
16654,6452,8,3,127.69,383.07
16655,6452,36,3,30.66,91.98
16656,6452,51,1,36.21,36.21
16657,6452,23,2,96.66,193.32
16658,6453,38,4,78.77,315.08
16659,6453,46,3,57.17,171.51
16660,6453,39,2,31.63,63.26
16661,6454,26,3,17.31,51.92999999999999
16662,6455,27,4,21.57,86.28
16663,6455,43,4,84.72,338.88
16664,6455,50,2,14.58,29.16
16665,6456,51,2,36.24,72.48
16666,6456,27,4,22.51,90.04
16667,6456,1,1,11.94,11.94
16668,6456,37,3,53.17,159.51
16669,6456,40,1,19.73,19.73
16670,6457,10,3,19.61,58.83
16671,6458,49,3,26.27,78.81
16672,6459,7,4,15.88,63.52
16673,6459,51,4,36.86,147.44
16674,6460,7,3,14.47,43.410000000000004
16675,6460,14,3,36.92,110.76
16676,6461,38,2,73.42,146.84
16677,6461,40,1,19.45,19.45
16678,6462,51,3,37.05,111.14999999999999
16679,6463,33,2,45.89,91.78
16680,6463,47,1,42.76,42.76
16681,6463,21,3,87.73,263.19
16682,6463,15,2,49.77,99.54
16683,6464,36,3,29.03,87.09
16684,6464,21,1,82.56,82.56
16685,6465,45,2,72.3,144.6
16686,6466,44,4,71.48,285.92
16687,6466,51,2,37.75,75.5
16688,6466,14,2,36.12,72.24
16689,6466,32,4,18.82,75.28
16690,6466,48,1,100.78,100.78
16691,6467,15,1,55.53,55.53
16692,6468,43,2,86.58,173.16
16693,6468,45,2,68.09,136.18
16694,6468,14,2,35.67,71.34
16695,6468,32,3,17.21,51.63
16696,6468,47,2,44.95,89.9
16697,6469,6,3,23.88,71.64
16698,6469,16,1,370.33,370.33
16699,6470,10,2,17.38,34.76
16700,6470,39,3,31.37,94.11
16701,6470,17,3,150.0,450.0
16702,6471,21,1,92.99,92.99
16703,6471,8,1,122.39,122.39
16704,6471,7,2,15.72,31.44
16705,6472,49,1,24.97,24.97
16706,6473,35,4,15.32,61.28
16707,6473,40,4,18.45,73.8
16708,6474,37,4,53.67,214.68
16709,6474,28,1,59.9,59.9
16710,6475,6,3,23.14,69.42
16711,6475,28,1,65.73,65.73
16712,6475,31,2,179.33,358.66
16713,6476,55,4,29.86,119.44
16714,6477,45,1,65.25,65.25
16715,6477,15,3,50.84,152.52
16716,6477,47,2,45.9,91.8
16717,6477,10,4,17.15,68.6
16718,6477,11,2,41.2,82.4
16719,6478,37,1,59.95,59.95
16720,6478,39,1,35.11,35.11
16721,6478,7,1,16.1,16.1
16722,6478,32,2,19.69,39.38
16723,6478,22,2,240.5,481.0
16724,6479,31,2,189.31,378.62
16725,6479,12,3,70.82,212.45999999999998
16726,6479,42,2,63.49,126.98
16727,6479,30,4,96.71,386.84
16728,6480,55,2,29.45,58.9
16729,6480,27,3,21.76,65.28
16730,6480,22,4,212.37,849.48
16731,6480,12,2,62.05,124.1
16732,6480,8,4,130.66,522.64
16733,6481,12,3,62.08,186.24
16734,6481,23,2,104.09,208.18
16735,6482,31,1,190.12,190.12
16736,6482,14,3,35.75,107.25
16737,6483,12,3,66.77,200.31
16738,6483,44,2,75.25,150.5
16739,6484,7,3,15.63,46.89
16740,6485,41,4,46.64,186.56
16741,6485,29,4,34.92,139.68
16742,6485,52,1,23.28,23.28
16743,6486,21,1,88.36,88.36
16744,6486,14,4,34.35,137.4
16745,6486,42,2,71.45,142.9
16746,6487,19,4,18.74,74.96
16747,6487,8,1,117.85,117.85
16748,6487,33,2,43.64,87.28
16749,6487,28,2,67.37,134.74
16750,6488,41,1,47.27,47.27
16751,6488,48,2,95.56,191.12
16752,6488,53,2,40.06,80.12
16753,6489,37,1,59.05,59.05
16754,6489,17,4,149.24,596.96
16755,6489,12,1,64.83,64.83
16756,6489,43,4,87.23,348.92
16757,6490,8,3,130.02,390.06000000000006
16758,6490,49,1,24.15,24.15
16759,6490,44,2,77.61,155.22
16760,6490,20,4,14.85,59.4
16761,6490,19,1,17.75,17.75
16762,6491,16,2,414.2,828.4
16763,6491,4,2,47.94,95.88
16764,6491,53,2,42.26,84.52
16765,6491,26,4,18.5,74.0
16766,6492,53,2,42.36,84.72
16767,6492,39,4,32.31,129.24
16768,6492,33,4,43.57,174.28
16769,6493,40,1,19.21,19.21
16770,6493,4,3,44.08,132.24
16771,6493,21,1,86.06,86.06
16772,6494,12,2,67.93,135.86
16773,6494,33,3,42.8,128.39999999999998
16774,6494,10,3,17.58,52.739999999999995
16775,6495,7,2,15.6,31.2
16776,6495,47,3,43.2,129.60000000000002
16777,6495,49,1,24.51,24.51
16778,6495,27,3,22.28,66.84
16779,6496,38,3,78.4,235.20000000000002
16780,6496,24,2,21.8,43.6
16781,6497,16,1,366.27,366.27
16782,6498,28,3,59.38,178.14000000000001
16783,6498,46,1,53.46,53.46
16784,6498,19,3,19.66,58.980000000000004
16785,6499,45,3,72.62,217.86
16786,6500,10,2,19.36,38.72
16787,6500,51,2,39.97,79.94
16788,6501,12,4,64.0,256.0
16789,6501,53,3,43.26,129.78
16790,6502,21,1,81.24,81.24
16791,6503,4,1,43.94,43.94
16792,6503,49,1,26.63,26.63
16793,6503,55,4,28.85,115.4
16794,6503,10,1,19.53,19.53
16795,6504,5,4,40.23,160.92
16796,6504,1,2,11.56,23.12
16797,6504,24,4,20.33,81.32
16798,6505,48,3,94.94,284.82
16799,6505,30,3,91.12,273.36
16800,6505,38,2,68.73,137.46
16801,6505,32,3,19.79,59.37
16802,6505,52,2,24.12,48.24
16803,6506,51,2,40.86,81.72
16804,6507,45,2,74.61,149.22
16805,6507,9,1,52.78,52.78
16806,6507,24,2,21.7,43.4
16807,6507,26,3,19.44,58.32000000000001
16808,6507,31,1,195.87,195.87
16809,6508,23,4,101.33,405.32
16810,6509,7,2,16.26,32.52
16811,6509,52,4,22.34,89.36
16812,6509,39,4,34.96,139.84
16813,6509,9,4,58.7,234.8
16814,6509,43,1,87.13,87.13
16815,6510,8,2,114.58,229.16
16816,6510,3,2,27.79,55.58
16817,6510,10,2,17.58,35.16
16818,6511,53,2,41.87,83.74
16819,6511,9,1,53.45,53.45
16820,6511,23,2,103.79,207.58
16821,6511,27,2,21.02,42.04
16822,6512,46,1,53.13,53.13
16823,6512,37,3,53.33,159.99
16824,6512,39,2,30.85,61.7
16825,6513,14,4,36.69,146.76
16826,6513,53,1,44.61,44.61
16827,6514,44,2,75.3,150.6
16828,6514,12,2,67.71,135.42
16829,6515,42,3,65.72,197.16
16830,6515,1,3,12.36,37.08
16831,6515,41,3,50.68,152.04
16832,6516,51,2,38.98,77.96
16833,6517,30,1,101.91,101.91
16834,6517,48,4,95.4,381.6
16835,6517,35,3,15.89,47.67
16836,6518,51,4,41.65,166.6
16837,6518,45,3,65.16,195.48
16838,6518,47,3,47.07,141.21
16839,6518,31,2,175.99,351.98
16840,6519,55,3,28.94,86.82000000000001
16841,6519,32,4,17.36,69.44
16842,6519,28,3,63.73,191.19
16843,6519,1,1,11.89,11.89
16844,6519,4,1,46.09,46.09
16845,6520,39,4,35.09,140.36
16846,6520,8,4,125.4,501.6
16847,6520,11,4,41.53,166.12
16848,6520,38,2,78.25,156.5
16849,6521,1,3,11.8,35.400000000000006
16850,6521,30,2,103.56,207.12
16851,6521,42,4,67.42,269.68
16852,6522,43,1,92.0,92.0
16853,6522,25,4,28.65,114.6
16854,6522,47,2,46.25,92.5
16855,6523,46,4,56.75,227.0
16856,6524,15,3,57.01,171.03
16857,6525,1,4,12.9,51.6
16858,6525,8,1,119.55,119.55
16859,6526,29,1,34.1,34.1
16860,6526,30,2,91.61,183.22
16861,6526,55,4,30.41,121.64
16862,6527,4,1,44.17,44.17
16863,6528,11,1,42.17,42.17
16864,6528,21,2,86.44,172.88
16865,6528,47,2,49.34,98.68
16866,6529,12,2,71.33,142.66
16867,6529,34,1,33.32,33.32
16868,6529,39,3,35.11,105.33
16869,6529,11,4,40.21,160.84
16870,6529,42,3,66.42,199.26
16871,6530,42,1,69.58,69.58
16872,6530,46,1,59.05,59.05
16873,6531,30,1,96.68,96.68
16874,6531,44,1,68.72,68.72
16875,6531,11,2,41.32,82.64
16876,6532,38,3,77.16,231.48
16877,6532,21,4,80.82,323.28
16878,6532,6,2,21.64,43.28
16879,6532,13,2,49.5,99.0
16880,6533,36,1,30.6,30.6
16881,6534,50,1,16.33,16.33
16882,6534,26,3,17.31,51.92999999999999
16883,6534,19,1,19.55,19.55
16884,6535,5,3,36.88,110.64000000000001
16885,6535,43,1,89.98,89.98
16886,6535,34,3,30.7,92.1
16887,6536,19,3,19.6,58.800000000000004
16888,6536,4,1,49.09,49.09
16889,6537,49,1,23.88,23.88
16890,6537,39,1,32.91,32.91
16891,6537,5,3,38.03,114.09
16892,6538,47,3,47.11,141.32999999999998
16893,6538,19,2,17.68,35.36
16894,6538,12,2,68.13,136.26
16895,6538,53,1,43.33,43.33
16896,6538,16,4,413.65,1654.6
16897,6539,54,3,23.36,70.08
16898,6539,46,1,52.75,52.75
16899,6540,24,2,20.79,41.58
16900,6540,17,2,141.42,282.84
16901,6540,55,4,31.62,126.48
16902,6541,50,4,15.69,62.76
16903,6542,8,1,122.06,122.06
16904,6542,24,3,21.36,64.08
16905,6542,54,1,23.72,23.72
16906,6542,21,2,91.36,182.72
16907,6542,9,1,56.22,56.22
16908,6543,18,3,75.78,227.34
16909,6543,7,3,15.83,47.49
16910,6543,30,4,99.45,397.8
16911,6544,21,1,84.7,84.7
16912,6544,29,2,34.45,68.9
16913,6545,24,4,19.15,76.6
16914,6546,6,2,24.15,48.3
16915,6547,47,3,48.93,146.79
16916,6547,16,2,374.46,748.92
16917,6547,8,3,123.22,369.65999999999997
16918,6548,2,1,89.76,89.76
16919,6548,55,2,30.69,61.38
16920,6548,14,3,35.76,107.28
16921,6549,38,4,76.37,305.48
16922,6549,48,1,101.16,101.16
16923,6549,35,4,14.76,59.04
16924,6550,55,3,31.78,95.34
16925,6550,3,2,30.01,60.02
16926,6551,26,2,17.3,34.6
16927,6551,36,1,27.72,27.72
16928,6551,29,2,36.43,72.86
16929,6551,35,2,15.53,31.06
16930,6552,23,4,97.93,391.72
16931,6552,27,4,21.92,87.68
16932,6552,20,3,14.86,44.58
16933,6552,43,2,84.39,168.78
16934,6552,8,2,114.5,229.0
16935,6553,20,1,14.62,14.62
16936,6553,12,1,61.9,61.9
16937,6554,51,2,36.27,72.54
16938,6554,10,1,17.99,17.99
16939,6555,40,4,17.39,69.56
16940,6555,4,4,45.47,181.88
16941,6555,44,2,75.94,151.88
16942,6556,17,1,149.69,149.69
16943,6556,4,2,44.68,89.36
16944,6557,19,2,19.11,38.22
16945,6557,2,2,85.9,171.8
16946,6557,39,4,30.64,122.56
16947,6558,25,2,28.61,57.22
16948,6558,52,3,22.25,66.75
16949,6558,38,1,68.8,68.8
16950,6558,55,3,29.26,87.78
16951,6559,10,4,17.3,69.2
16952,6559,51,2,39.6,79.2
16953,6560,41,1,51.51,51.51
16954,6561,25,1,28.93,28.93
16955,6562,22,3,231.4,694.2
16956,6562,44,4,71.29,285.16
16957,6562,14,3,35.7,107.10000000000001
16958,6563,38,1,69.38,69.38
16959,6563,53,1,43.27,43.27
16960,6563,20,4,15.33,61.32
16961,6563,29,1,37.32,37.32
16962,6563,10,1,17.31,17.31
16963,6564,21,3,91.67,275.01
16964,6564,37,4,53.09,212.36
16965,6564,8,1,120.9,120.9
16966,6565,19,2,19.43,38.86
16967,6565,40,4,18.07,72.28
16968,6566,8,4,129.4,517.6
16969,6566,20,4,14.94,59.76
16970,6567,31,2,174.89,349.78
16971,6568,34,1,30.65,30.65
16972,6568,50,2,15.43,30.86
16973,6568,39,3,35.16,105.47999999999999
16974,6568,53,4,42.84,171.36
16975,6569,45,3,64.94,194.82
16976,6569,44,1,69.3,69.3
16977,6569,27,4,21.27,85.08
16978,6570,13,2,47.88,95.76
16979,6570,26,1,17.41,17.41
16980,6571,53,3,40.25,120.75
16981,6571,54,3,21.26,63.78
16982,6571,40,4,17.42,69.68
16983,6571,24,1,19.88,19.88
16984,6571,18,2,72.96,145.92
16985,6572,18,1,70.34,70.34
16986,6572,11,4,42.16,168.64
16987,6573,34,4,33.58,134.32
16988,6573,33,3,45.04,135.12
16989,6573,48,1,104.23,104.23
16990,6574,27,3,22.14,66.42
16991,6574,32,2,18.04,36.08
16992,6574,24,3,21.18,63.54
16993,6575,8,1,123.24,123.24
16994,6575,52,4,20.91,83.64
16995,6576,26,3,17.35,52.050000000000004
16996,6576,55,2,32.48,64.96
16997,6576,31,2,197.22,394.44
16998,6577,52,4,21.84,87.36
16999,6578,53,1,40.64,40.64
17000,6578,19,1,17.44,17.44
17001,6578,41,1,50.24,50.24
17002,6579,31,4,171.33,685.32
17003,6579,55,3,30.34,91.02
17004,6580,10,4,19.35,77.4
17005,6581,2,2,84.5,169.0
17006,6581,28,4,64.14,256.56
17007,6581,9,4,60.02,240.08
17008,6581,53,4,40.64,162.56
17009,6581,8,1,128.62,128.62
17010,6582,51,3,36.21,108.63
17011,6583,54,2,22.34,44.68
17012,6583,13,4,51.25,205.0
17013,6583,1,4,12.35,49.4
17014,6584,26,3,19.36,58.08
17015,6584,38,3,73.62,220.86
17016,6585,39,1,33.75,33.75
17017,6585,51,2,38.2,76.4
17018,6585,33,3,48.01,144.03
17019,6585,41,3,49.78,149.34
17020,6586,8,1,128.25,128.25
17021,6587,50,3,15.53,46.589999999999996
17022,6588,43,3,90.38,271.14
17023,6588,48,1,97.95,97.95
17024,6589,46,3,56.86,170.57999999999998
17025,6590,4,3,44.23,132.69
17026,6590,35,4,14.38,57.52
17027,6590,36,3,28.89,86.67
17028,6590,32,2,19.49,38.98
17029,6590,46,4,59.86,239.44
17030,6591,36,1,29.77,29.77
17031,6591,13,3,50.59,151.77
17032,6591,21,2,90.36,180.72
17033,6591,42,3,66.0,198.0
17034,6591,51,4,37.09,148.36
17035,6592,7,4,15.12,60.48
17036,6592,21,1,92.18,92.18
17037,6592,9,4,52.69,210.76
17038,6592,14,2,37.37,74.74
17039,6592,54,3,22.63,67.89
17040,6593,19,1,19.56,19.56
17041,6593,51,1,36.66,36.66
17042,6594,22,3,225.22,675.66
17043,6594,5,2,38.55,77.1
17044,6594,45,2,67.97,135.94
17045,6594,1,2,12.83,25.66
17046,6594,39,2,33.26,66.52
17047,6595,45,3,73.02,219.06
17048,6595,9,4,58.72,234.88
17049,6595,11,4,42.78,171.12
17050,6596,13,1,49.65,49.65
17051,6596,54,3,22.58,67.74
17052,6596,42,2,69.52,139.04
17053,6596,23,4,96.68,386.72
17054,6596,21,3,89.19,267.57
17055,6597,18,4,73.6,294.4
17056,6598,20,2,13.34,26.68
17057,6599,11,3,43.45,130.35000000000002
17058,6599,53,4,45.45,181.8
17059,6599,43,2,85.85,171.7
17060,6600,15,1,55.95,55.95
17061,6600,35,3,15.25,45.75
17062,6601,27,4,23.84,95.36
17063,6601,28,1,65.58,65.58
17064,6601,25,4,27.31,109.24
17065,6602,23,3,103.92,311.76
17066,6602,43,1,93.7,93.7
17067,6603,15,3,55.34,166.02
17068,6603,46,1,55.6,55.6
17069,6603,30,1,93.89,93.89
17070,6604,38,3,78.87,236.61
17071,6604,31,3,176.2,528.5999999999999
17072,6604,10,2,18.64,37.28
17073,6604,49,3,25.48,76.44
17074,6604,43,4,87.98,351.92
17075,6605,48,1,96.83,96.83
17076,6605,30,1,103.45,103.45
17077,6605,19,4,18.33,73.32
17078,6605,25,2,29.96,59.92
17079,6606,7,4,14.76,59.04
17080,6606,14,4,36.31,145.24
